osmid,y,x,street_count,highway,geometry
6725710602,55.2648926,42.184748,3,,POINT (42.184748 55.2648926)
5143525084,55.2650716,42.1844841,3,,POINT (42.1844841 55.2650716)
4936065435,55.2642368,42.1877875,3,,POINT (42.1877875 55.2642368)
4936065441,55.2645839,42.1842277,3,,POINT (42.1842277 55.2645839)
6731433169,55.2608128,42.1779936,3,,POINT (42.1779936 55.2608128)
6731433085,55.2645924,42.1708175,1,,POINT (42.1708175 55.2645924)
4936065464,55.2607447,42.1765029,1,,POINT (42.1765029 55.2607447)
4936065492,55.2643791,42.1998811,1,,POINT (42.1998811 55.2643791)
4936065573,55.2620399,42.1881873,4,,POINT (42.1881873 55.2620399)
4936065551,55.2602515,42.1916167,3,,POINT (42.1916167 55.2602515)
4936065560,55.2604818,42.1935967,3,,POINT (42.1935967 55.2604818)
4936065569,55.2625074,42.1907573,3,,POINT (42.1907573 55.2625074)
4936065554,55.2593705,42.1919298,3,,POINT (42.1919298 55.2593705)
4936065552,55.2577213,42.1916413,1,,POINT (42.1916413 55.2577213)
4936065555,55.2592682,42.1907026,3,,POINT (42.1907026 55.2592682)
6710051955,55.2578797,42.1923971,1,,POINT (42.1923971 55.2578797)
4936065556,55.2591895,42.1893265,3,,POINT (42.1893265 55.2591895)
6710051957,55.2573158,42.1899011,1,,POINT (42.1899011 55.2573158)
4936065557,55.2628772,42.1927874,3,,POINT (42.1927874 55.2628772)
4936065558,55.2637556,42.192446,1,,POINT (42.192446 55.2637556)
4936065565,55.2582043,42.1944362,1,,POINT (42.1944362 55.2582043)
4937275155,55.2512335,42.1965518,1,,POINT (42.1965518 55.2512335)
4939055894,55.4201134,42.1848389,3,,POINT (42.1848389 55.4201134)
4939057126,55.4209472,42.1850794,3,,POINT (42.1850794 55.4209472)
4939057135,55.4212264,42.1851075,3,,POINT (42.1851075 55.4212264)
4939057386,55.4227393,42.1912756,3,,POINT (42.1912756 55.4227393)
4939057389,55.4226846,42.1917057,3,,POINT (42.1917057 55.4226846)
4939057639,55.421785,42.19394,3,,POINT (42.19394 55.421785)
4939057634,55.4214128,42.1955265,1,,POINT (42.1955265 55.4214128)
4941179740,55.405561,42.1075513,3,,POINT (42.1075513 55.405561)
4941179778,55.4057743,42.1077859,3,,POINT (42.1077859 55.4057743)
4941179784,55.4053847,42.1073575,3,,POINT (42.1073575 55.4053847)
4941179750,55.4045069,42.1071571,4,,POINT (42.1071571 55.4045069)
4941179742,55.4035246,42.1060413,1,,POINT (42.1060413 55.4035246)
4941179769,55.4059555,42.1071238,3,,POINT (42.1071238 55.4059555)
4941179777,55.4055524,42.1067142,3,,POINT (42.1067142 55.4055524)
4941179779,55.4059963,42.1071652,3,,POINT (42.1071652 55.4059963)
4941179772,55.4061454,42.1062408,4,,POINT (42.1062408 55.4061454)
4941180237,55.4205239,42.1396258,3,,POINT (42.1396258 55.4205239)
4941180238,55.4178565,42.1333406,3,,POINT (42.1333406 55.4178565)
4941180239,55.4209009,42.1393178,3,,POINT (42.1393178 55.4209009)
4941180276,55.4201668,42.1399176,3,,POINT (42.1399176 55.4201668)
4941180440,55.4177981,42.1329492,3,,POINT (42.1329492 55.4177981)
4941180278,55.4182609,42.1356583,3,,POINT (42.1356583 55.4182609)
4941180240,55.4180765,42.1325954,3,,POINT (42.1325954 55.4180765)
4941180241,55.4212448,42.1390334,3,,POINT (42.1390334 55.4212448)
4941180243,55.4183581,42.1321387,3,,POINT (42.1321387 55.4183581)
4941180244,55.4216664,42.1386684,3,,POINT (42.1386684 55.4216664)
4941180438,55.4186719,42.1316296,3,,POINT (42.1316296 55.4186719)
4941180246,55.4220036,42.1383764,3,,POINT (42.1383764 55.4220036)
4941180249,55.4189484,42.131203,3,,POINT (42.131203 55.4189484)
4941180250,55.4223375,42.138072,3,,POINT (42.138072 55.4223375)
4941180253,55.4192936,42.1307251,3,,POINT (42.1307251 55.4192936)
4941180269,55.4227105,42.1377289,3,,POINT (42.1377289 55.4227105)
4941180257,55.4196719,42.1304462,3,,POINT (42.1304462 55.4196719)
4941180265,55.4201092,42.1302811,3,,POINT (42.1302811 55.4201092)
4941180262,55.4225446,42.1347839,1,,POINT (42.1347839 55.4225446)
4941180863,55.4228893,42.137808,3,,POINT (42.137808 55.4228893)
4941180263,55.4221169,42.1338263,1,,POINT (42.1338263 55.4221169)
4941180264,55.4204164,42.1298718,3,,POINT (42.1298718 55.4204164)
4941180433,55.4207819,42.1295214,3,,POINT (42.1295214 55.4207819)
4941180273,55.4197837,42.1402263,3,,POINT (42.1402263 55.4197837)
4941181023,55.4189353,42.1405694,4,,POINT (42.1405694 55.4189353)
4941180280,55.4182122,42.13171,1,,POINT (42.13171 55.4182122)
4941180447,55.417183,42.1292961,4,,POINT (42.1292961 55.417183)
4941180281,55.4184953,42.131238,1,,POINT (42.131238 55.4184953)
4941180309,55.417498,42.1288556,4,,POINT (42.1288556 55.417498)
4941180282,55.4188744,42.1309242,1,,POINT (42.1309242 55.4188744)
4941180315,55.4178095,42.1284097,4,,POINT (42.1284097 55.4178095)
4941180283,55.4191743,42.130444,1,,POINT (42.130444 55.4191743)
4941180314,55.4180955,42.1279275,4,,POINT (42.1279275 55.4180955)
4941180284,55.4195062,42.1300149,1,,POINT (42.1300149 55.4195062)
4941180285,55.4183698,42.127465,3,,POINT (42.127465 55.4183698)
4941180312,55.4184066,42.1274029,3,,POINT (42.1274029 55.4184066)
4941180304,55.416431,42.1216947,1,,POINT (42.1216947 55.416431)
4941180421,55.4189808,42.1264349,4,,POINT (42.1264349 55.4189808)
4941180310,55.4142964,42.1215767,3,,POINT (42.1215767 55.4142964)
4941180311,55.4165253,42.1231806,1,,POINT (42.1231806 55.4165253)
4941180318,55.4186853,42.1269331,4,,POINT (42.1269331 55.4186853)
4941180313,55.4162452,42.1235508,1,,POINT (42.1235508 55.4162452)
4941180317,55.419972,42.1298754,1,,POINT (42.1298754 55.419972)
4941180319,55.4168542,42.1227139,1,,POINT (42.1227139 55.4168542)
4941180320,55.4197954,42.1283251,1,,POINT (42.1283251 55.4197954)
4941180445,55.4193265,42.1258521,4,,POINT (42.1258521 55.4193265)
4941180424,55.4227181,42.1343279,1,,POINT (42.1343279 55.4227181)
4941180432,55.4170521,42.1206808,1,,POINT (42.1206808 55.4170521)
4941180443,55.416833,42.1298492,3,,POINT (42.1298492 55.416833)
4941180444,55.4195884,42.1254538,1,,POINT (42.1254538 55.4195884)
4941180822,55.4198259,42.1406579,1,,POINT (42.1406579 55.4198259)
4941180824,55.4204683,42.1423354,3,,POINT (42.1423354 55.4204683)
4941180827,55.4208199,42.1420446,3,,POINT (42.1420446 55.4208199)
4941180878,55.4197117,42.1425167,3,,POINT (42.1425167 55.4197117)
4941181022,55.4190906,42.1408939,3,,POINT (42.1408939 55.4190906)
4941180826,55.4204043,42.1402126,1,,POINT (42.1402126 55.4204043)
4941180831,55.4213329,42.1416128,4,,POINT (42.1416128 55.4213329)
4941180830,55.4217154,42.1434316,3,,POINT (42.1434316 55.4217154)
4941180873,55.4220118,42.1433669,3,,POINT (42.1433669 55.4220118)
4941180850,55.4214446,42.1435681,3,,POINT (42.1435681 55.4214446)
4941180833,55.4218535,42.1411675,4,,POINT (42.1411675 55.4218535)
4941180832,55.4209295,42.1397164,1,,POINT (42.1397164 55.4209295)
4941180838,55.4223711,42.1407384,4,,POINT (42.1407384 55.4223711)
4941180869,55.422228,42.1430665,3,,POINT (42.1430665 55.422228)
4941180834,55.4214821,42.1393275,1,,POINT (42.1393275 55.4214821)
4941180835,55.4227356,42.1426454,3,,POINT (42.1426454 55.4227356)
4941180842,55.4232881,42.142187,4,,POINT (42.142187 55.4232881)
4941180841,55.4228917,42.1403092,4,,POINT (42.1403092 55.4228917)
4941180839,55.4220484,42.1391934,1,,POINT (42.1391934 55.4220484)
4941180840,55.4225005,42.1383861,1,,POINT (42.1383861 55.4225005)
4941180861,55.4234062,42.1399015,3,,POINT (42.1399015 55.4234062)
4941180843,55.4236579,42.1440285,4,,POINT (42.1440285 55.4236579)
4941180860,55.4237985,42.1417635,4,,POINT (42.1417635 55.4237985)
4941180844,55.4238567,42.1451533,1,,POINT (42.1451533 55.4238567)
4941180871,55.4241672,42.1435815,4,,POINT (42.1435815 55.4241672)
4941180849,55.423104,42.1445146,3,,POINT (42.1445146 55.423104)
4941180872,55.4226146,42.1449441,3,,POINT (42.1449441 55.4226146)
4941180854,55.4239907,42.1472937,4,,POINT (42.1472937 55.4239907)
4941180853,55.4234199,42.1476987,4,,POINT (42.1476987 55.4234199)
4941180855,55.4248234,42.1466901,4,,POINT (42.1466901 55.4248234)
4941180856,55.4254246,42.1463089,3,,POINT (42.1463089 55.4254246)
4941180857,55.4249679,42.147342,1,,POINT (42.147342 55.4249679)
4941180864,55.4257624,42.1481118,1,,POINT (42.1481118 55.4257624)
4941180870,55.4247822,42.1430665,3,,POINT (42.1430665 55.4247822)
4941181025,55.4168526,42.141865,3,,POINT (42.141865 55.4168526)
4941181255,55.4165652,42.1723524,3,,POINT (42.1723524 55.4165652)
4941181258,55.4159559,42.1721336,3,,POINT (42.1721336 55.4159559)
4941181286,55.416163,42.1734989,4,,POINT (42.1734989 55.416163)
4941181259,55.4157854,42.1722114,3,,POINT (42.1722114 55.4157854)
4941181261,55.4156164,42.1723053,3,,POINT (42.1723053 55.4156164)
4941181260,55.4159742,42.1735525,3,,POINT (42.1735525 55.4159742)
4941181262,55.4157763,42.1736169,3,,POINT (42.1736169 55.4157763)
4941181264,55.4155799,42.1736893,3,,POINT (42.1736893 55.4155799)
4941181275,55.415366,42.1737872,3,,POINT (42.1737872 55.415366)
4941181266,55.4160673,42.1742387,3,,POINT (42.1742387 55.4160673)
4941181268,55.4155799,42.1742043,3,,POINT (42.1742043 55.4155799)
4941181267,55.4161078,42.1739409,3,,POINT (42.1739409 55.4161078)
4941181276,55.4138432,42.1743661,3,,POINT (42.1743661 55.4138432)
4941181272,55.413797,42.1740112,3,,POINT (42.1740112 55.413797)
4941181273,55.415334,42.1734264,3,,POINT (42.1734264 55.415334)
4941181434,55.4161341,42.1764573,1,,POINT (42.1764573 55.4161341)
4941181435,55.4167212,42.1775073,3,,POINT (42.1775073 55.4167212)
4941181439,55.4166003,42.1777306,3,,POINT (42.1777306 55.4166003)
4941181437,55.4168208,42.1773235,3,,POINT (42.1773235 55.4168208)
4941181436,55.4171313,42.1778333,1,,POINT (42.1778333 55.4171313)
4941181438,55.4169181,42.1782839,1,,POINT (42.1782839 55.4169181)
4941181440,55.4165923,42.1785843,1,,POINT (42.1785843 55.4165923)
4941181455,55.4126582,42.1830314,1,,POINT (42.1830314 55.4126582)
4941234459,55.3759132,42.0769666,1,,POINT (42.0769666 55.3759132)
4947604162,55.375996,42.0774867,3,,POINT (42.0774867 55.375996)
4941234479,55.3764161,42.09373,3,,POINT (42.09373 55.3764161)
12257972572,55.3787032,42.0937687,1,,POINT (42.0937687 55.3787032)
4941234509,55.3662529,42.1227032,1,,POINT (42.1227032 55.3662529)
4941234510,55.3642773,42.1177947,3,,POINT (42.1177947 55.3642773)
4949398695,55.3635724,42.1163245,3,,POINT (42.1163245 55.3635724)
4941238029,55.3616063,42.1175694,3,,POINT (42.1175694 55.3616063)
4941234517,55.3610763,42.117855,3,,POINT (42.117855 55.3610763)
4949398692,55.3611393,42.116469,3,,POINT (42.116469 55.3611393)
4941238026,55.3609904,42.1179557,3,,POINT (42.1179557 55.3609904)
4941234518,55.3630204,42.1256412,3,,POINT (42.1256412 55.3630204)
4941234519,55.3600932,42.1190383,3,,POINT (42.1190383 55.3600932)
4941234520,55.3635023,42.1250803,3,,POINT (42.1250803 55.3635023)
4949398857,55.3597026,42.1194652,4,,POINT (42.1194652 55.3597026)
4941238021,55.3605719,42.1184607,3,,POINT (42.1184607 55.3605719)
4941238022,55.3640798,42.1242731,3,,POINT (42.1242731 55.3640798)
4941238031,55.3643962,42.1238431,3,,POINT (42.1238431 55.3643962)
4941238030,55.3645476,42.1247012,4,,POINT (42.1247012 55.3645476)
12257457544,55.3634044,42.1259228,3,,POINT (42.1259228 55.3634044)
12257457543,55.3643427,42.1256906,1,,POINT (42.1256906 55.3643427)
4942942109,55.3381884,42.1674746,1,,POINT (42.1674746 55.3381884)
4942942110,55.3376125,42.1718779,3,,POINT (42.1718779 55.3376125)
4942942624,55.337725,42.171929,3,,POINT (42.171929 55.337725)
4942942634,55.3370461,42.1716204,4,,POINT (42.1716204 55.3370461)
4942942111,55.3383836,42.167539,1,,POINT (42.167539 55.3383836)
4942942112,55.3378096,42.1719675,3,,POINT (42.1719675 55.3378096)
4942942646,55.3383842,42.1722286,3,,POINT (42.1722286 55.3383842)
4942942113,55.3374848,42.1680394,1,,POINT (42.1680394 55.3374848)
4942942114,55.3373951,42.1673298,1,,POINT (42.1673298 55.3373951)
4942942635,55.336872,42.1715412,4,,POINT (42.1715412 55.336872)
4942942115,55.3369195,42.1793048,3,,POINT (42.1793048 55.3369195)
4942942623,55.3376544,42.1724045,3,,POINT (42.1724045 55.3376544)
4942942643,55.336254,42.179904,3,,POINT (42.179904 55.336254)
4942942652,55.3380236,42.1754461,3,,POINT (42.1754461 55.3380236)
4942942621,55.3373097,42.1741748,1,,POINT (42.1741748 55.3373097)
4942942631,55.3363874,42.1747586,3,,POINT (42.1747586 55.3363874)
4942942632,55.3365988,42.1748722,3,,POINT (42.1748722 55.3365988)
4942942645,55.3392256,42.1781471,3,,POINT (42.1781471 55.3392256)
4942942766,55.3398526,42.1779218,3,,POINT (42.1779218 55.3398526)
4942942668,55.3397962,42.1728705,4,,POINT (42.1728705 55.3397962)
4942942664,55.339224,42.1726104,4,,POINT (42.1726104 55.339224)
4942942657,55.3384639,42.1722648,3,,POINT (42.1722648 55.3384639)
4942942659,55.3389084,42.1680808,1,,POINT (42.1680808 55.3389084)
4942942656,55.3384019,42.1727639,3,,POINT (42.1727639 55.3384019)
4942942660,55.3385846,42.1723197,3,,POINT (42.1723197 55.3385846)
4942942661,55.3391189,42.1681291,1,,POINT (42.1681291 55.3391189)
4942942665,55.3398145,42.1682095,1,,POINT (42.1682095 55.3398145)
4942942669,55.3404032,42.168408,1,,POINT (42.168408 55.3404032)
4942942771,55.3403607,42.1731271,4,,POINT (42.1731271 55.3403607)
4942942670,55.3431488,42.170307,1,,POINT (42.170307 55.3431488)
4942942752,55.3444453,42.1594602,3,,POINT (42.1594602 55.3444453)
4942942677,55.3429826,42.1635479,1,,POINT (42.1635479 55.3429826)
4942942679,55.3422794,42.1702453,3,,POINT (42.1702453 55.3422794)
4942942758,55.3418015,42.1737821,4,,POINT (42.1737821 55.3418015)
4942942681,55.3350663,42.1866639,3,,POINT (42.1866639 55.3350663)
4942942687,55.3346286,42.1912542,3,,POINT (42.1912542 55.3346286)
4942942738,55.3346156,42.1915032,3,,POINT (42.1915032 55.3346156)
4942942690,55.3346435,42.1909713,3,,POINT (42.1909713 55.3346435)
4942942689,55.3352994,42.1913052,3,,POINT (42.1913052 55.3352994)
4942942691,55.3353098,42.1910314,3,,POINT (42.1910314 55.3353098)
4942942692,55.3346552,42.1907493,3,,POINT (42.1907493 55.3346552)
4942942693,55.3353196,42.1907758,3,,POINT (42.1907758 55.3353196)
4942942694,55.3346725,42.1904186,3,,POINT (42.1904186 55.3346725)
4942942695,55.3353311,42.1904735,3,,POINT (42.1904735 55.3353311)
4942942696,55.3346906,42.1900752,3,,POINT (42.1900752 55.3346906)
4942942697,55.335344,42.1901349,3,,POINT (42.1901349 55.335344)
4942942698,55.334708,42.189744,3,,POINT (42.189744 55.334708)
4942942699,55.335357,42.189792,3,,POINT (42.189792 55.335357)
4942942700,55.3347249,42.1894219,3,,POINT (42.1894219 55.3347249)
4942942701,55.3353696,42.1894634,3,,POINT (42.1894634 55.3353696)
4942942702,55.3347434,42.1890702,3,,POINT (42.1890702 55.3347434)
4942942703,55.3353805,42.1891747,3,,POINT (42.1891747 55.3353805)
4942942704,55.3347625,42.1887056,3,,POINT (42.1887056 55.3347625)
4942942705,55.3354043,42.1888235,3,,POINT (42.1888235 55.3354043)
4942942706,55.3355614,42.1867061,1,,POINT (42.1867061 55.3355614)
4942942710,55.3339504,42.1890128,1,,POINT (42.1890128 55.3339504)
4942942711,55.3340097,42.1873497,3,,POINT (42.1873497 55.3340097)
4942942733,55.3342803,42.1871964,3,,POINT (42.1871964 55.3342803)
4942942712,55.3341731,42.1898121,1,,POINT (42.1898121 55.3341731)
4942942736,55.3344539,42.1914455,4,,POINT (42.1914455 55.3344539)
4942942715,55.3336361,42.19004,1,,POINT (42.19004 55.3336361)
4942942718,55.3337387,42.1909944,3,,POINT (42.1909944 55.3337387)
4942942717,55.3338181,42.1898734,3,,POINT (42.1898734 55.3338181)
4942942719,55.3336773,42.1898523,1,,POINT (42.1898523 55.3336773)
4942942723,55.3335583,42.1897128,1,,POINT (42.1897128 55.3335583)
4942942725,55.3344628,42.1912515,3,,POINT (42.1912515 55.3344628)
4942942730,55.3337978,42.1892273,3,,POINT (42.1892273 55.3337978)
4942942734,55.3343898,42.1893668,3,,POINT (42.1893668 55.3343898)
4942942732,55.3341976,42.189061,1,,POINT (42.189061 55.3341976)
5187978419,55.3344041,42.1917775,3,,POINT (42.1917775 55.3344041)
4942942751,55.3419744,42.1774283,1,,POINT (42.1774283 55.3419744)
4942942773,55.3421757,42.1739522,4,,POINT (42.1739522 55.3421757)
4942942756,55.3415427,42.1775007,1,,POINT (42.1775007 55.3415427)
4942942757,55.341111,42.1774578,1,,POINT (42.1774578 55.341111)
4942942761,55.3414224,42.1736097,4,,POINT (42.1736097 55.3414224)
4942942759,55.3418462,42.1712726,1,,POINT (42.1712726 55.3418462)
4942942760,55.3406992,42.1774712,1,,POINT (42.1774712 55.3406992)
4942942764,55.3409414,42.1733911,4,,POINT (42.1733911 55.3409414)
4942942762,55.3415579,42.1688989,1,,POINT (42.1688989 55.3415579)
4942942772,55.3409676,42.1686628,1,,POINT (42.1686628 55.3409676)
4942942916,55.3626903,42.1378228,1,,POINT (42.1378228 55.3626903)
4942942919,55.3638382,42.1366131,3,,POINT (42.1366131 55.3638382)
12257843264,55.3633187,42.1350034,3,,POINT (42.1350034 55.3633187)
4942942924,55.3643078,42.137509,1,,POINT (42.137509 55.3643078)
4942942928,55.3609449,42.1285908,3,,POINT (42.1285908 55.3609449)
5232554707,55.3610292,42.1284968,3,,POINT (42.1284968 55.3610292)
8855955217,55.3594789,42.1302483,3,,POINT (42.1302483 55.3594789)
4942943268,55.3731073,42.1895682,1,,POINT (42.1895682 55.3731073)
4942943286,55.381765,42.1699208,3,,POINT (42.1699208 55.381765)
9676598263,55.384593,42.1710671,3,,POINT (42.1710671 55.384593)
9676598262,55.3810485,42.1745245,1,,POINT (42.1745245 55.3810485)
4942943291,55.3841046,42.1776973,3,,POINT (42.1776973 55.3841046)
4942943296,55.383763,42.1775082,3,,POINT (42.1775082 55.383763)
4942943425,55.3844772,42.1778629,3,,POINT (42.1778629 55.3844772)
4942943424,55.3844833,42.1782008,3,,POINT (42.1782008 55.3844833)
4942943292,55.3829291,42.1782464,1,,POINT (42.1782464 55.3829291)
4942943293,55.3831016,42.1771704,3,,POINT (42.1771704 55.3831016)
5183198356,55.3844969,42.176922,3,,POINT (42.176922 55.3844969)
4943955057,55.3567183,42.1828383,1,,POINT (42.1828383 55.3567183)
9245774103,55.3497233,42.1650123,3,,POINT (42.1650123 55.3497233)
4944232103,55.29041,42.1906798,3,,POINT (42.1906798 55.29041)
4944232127,55.2916132,42.1880231,3,,POINT (42.1880231 55.2916132)
4944232128,55.290144,42.1887572,4,,POINT (42.1887572 55.290144)
4944232125,55.2895621,42.1890128,1,,POINT (42.1890128 55.2895621)
4944232126,55.2915802,42.18774,3,,POINT (42.18774 55.2915802)
4944232141,55.2907795,42.188081,3,,POINT (42.188081 55.2907795)
4944232145,55.2900905,42.1883744,3,,POINT (42.1883744 55.2900905)
4944232134,55.2898415,42.1869072,3,,POINT (42.1869072 55.2898415)
4944232135,55.2898623,42.1871045,3,,POINT (42.1871045 55.2898623)
4944232136,55.2906704,42.1881275,3,,POINT (42.1881275 55.2906704)
4944232268,55.306437,42.1956002,3,,POINT (42.1956002 55.306437)
4944232269,55.3062723,42.1955359,3,,POINT (42.1955359 55.3062723)
12257708758,55.3074991,42.199148,3,,POINT (42.199148 55.3074991)
5203078052,55.305616,42.1954292,1,,POINT (42.1954292 55.305616)
4946988873,55.3301833,42.1939622,3,,POINT (42.1939622 55.3301833)
4950730532,55.3370334,42.0528142,3,,POINT (42.0528142 55.3370334)
4947603600,55.3521743,42.0282894,1,,POINT (42.0282894 55.3521743)
4947603610,55.3513783,42.0344746,1,,POINT (42.0344746 55.3513783)
4947603611,55.3517495,42.0347213,3,,POINT (42.0347213 55.3517495)
4947603612,55.3523177,42.0332247,1,,POINT (42.0332247 55.3523177)
4947604164,55.3777207,42.0786452,1,,POINT (42.0786452 55.3777207)
4949393486,55.3477122,42.1409851,1,,POINT (42.1409851 55.3477122)
4949393487,55.3434081,42.1469933,3,,POINT (42.1469933 55.3434081)
12257924923,55.3326389,42.1401119,1,,POINT (42.1401119 55.3326389)
5232228662,55.3429753,42.1515793,3,,POINT (42.1515793 55.3429753)
4949398705,55.3612318,42.1144324,3,,POINT (42.1144324 55.3612318)
4949398696,55.361524,42.1164268,3,,POINT (42.1164268 55.361524)
4949398701,55.363125,42.1130843,3,,POINT (42.1130843 55.363125)
4949398698,55.3623686,42.1164429,3,,POINT (42.1164429 55.3623686)
4949398703,55.3617131,42.1133047,3,,POINT (42.1133047 55.3617131)
4949398700,55.3624803,42.1131982,3,,POINT (42.1131982 55.3624803)
4949398711,55.3613759,42.1112615,3,,POINT (42.1112615 55.3613759)
4949398707,55.3612838,42.1132887,4,,POINT (42.1132887 55.3612838)
4949398704,55.3593503,42.1146588,3,,POINT (42.1146588 55.3593503)
4949398706,55.3594106,42.1135696,3,,POINT (42.1135696 55.3594106)
4949398708,55.3594703,42.1124913,3,,POINT (42.1124913 55.3594703)
4949398709,55.3613294,42.1122836,3,,POINT (42.1122836 55.3613294)
4949398710,55.3595241,42.11152,3,,POINT (42.11152 55.3595241)
4949398838,55.35769,42.1324604,3,,POINT (42.1324604 55.35769)
12257457559,55.3580629,42.1319993,3,,POINT (42.1319993 55.3580629)
12257457564,55.3575887,42.1325806,3,,POINT (42.1325806 55.3575887)
4949398846,55.3566101,42.1250152,3,,POINT (42.1250152 55.3566101)
10262958645,55.3518581,42.1278111,3,,POINT (42.1278111 55.3518581)
4950730420,55.3368566,42.0533466,3,,POINT (42.0533466 55.3368566)
4950730524,55.3354119,42.0576382,3,,POINT (42.0576382 55.3354119)
4950731488,55.3465393,42.0610714,1,,POINT (42.0610714 55.3465393)
4953474465,55.3485052,42.1145868,1,,POINT (42.1145868 55.3485052)
5203077709,55.3093192,42.1794212,3,,POINT (42.1794212 55.3093192)
5090499658,55.3087245,42.1783732,3,,POINT (42.1783732 55.3087245)
5203077704,55.3083377,42.1783054,1,,POINT (42.1783054 55.3083377)
5203077700,55.3092338,42.1795526,3,,POINT (42.1795526 55.3092338)
5090499659,55.3091171,42.1768527,1,,POINT (42.1768527 55.3091171)
5090503799,55.2439391,42.220993,3,,POINT (42.220993 55.2439391)
5090503800,55.2427636,42.2212629,3,,POINT (42.2212629 55.2427636)
5090503801,55.242067,42.2209362,1,,POINT (42.2209362 55.242067)
5097367673,55.3253055,42.1221627,1,,POINT (42.1221627 55.3253055)
5097368106,55.3246524,42.1230344,1,,POINT (42.1230344 55.3246524)
5211325549,55.2512947,41.962044,4,,POINT (41.962044 55.2512947)
5103180314,55.2512091,41.9601023,3,,POINT (41.9601023 55.2512091)
5139661968,55.2481545,41.961578,4,,POINT (41.961578 55.2481545)
5103799349,55.1766938,42.3739326,3,,POINT (42.3739326 55.1766938)
5103795410,55.1771762,42.3712934,3,,POINT (42.3712934 55.1771762)
8133478891,55.1802497,42.3597461,3,,POINT (42.3597461 55.1802497)
5105736353,55.1355623,42.324436,1,,POINT (42.324436 55.1355623)
5131162963,55.3224542,42.1322726,1,,POINT (42.1322726 55.3224542)
5218609316,55.3214967,42.1327412,3,,POINT (42.1327412 55.3214967)
5131162966,55.3213705,42.1327801,3,,POINT (42.1327801 55.3213705)
5218609531,55.3212125,42.1311629,3,,POINT (42.1311629 55.3212125)
5137888489,55.3328413,42.1316081,3,,POINT (42.1316081 55.3328413)
5221118339,55.3323531,42.1321191,3,,POINT (42.1321191 55.3323531)
5137893595,55.3333666,42.1317193,4,,POINT (42.1317193 55.3333666)
5137891856,55.3336426,42.1316902,1,,POINT (42.1316902 55.3336426)
5221118335,55.3333698,42.1321943,3,,POINT (42.1321943 55.3333698)
5221118334,55.3337657,42.1307199,1,,POINT (42.1307199 55.3337657)
5221118338,55.3331922,42.1332288,3,,POINT (42.1332288 55.3331922)
5137896120,55.3319479,42.1321875,3,,POINT (42.1321875 55.3319479)
5221118349,55.3319963,42.1313863,1,,POINT (42.1313863 55.3319963)
12257832959,55.331937,42.1334391,1,,POINT (42.1334391 55.331937)
5245300018,55.3008784,42.1844776,3,,POINT (42.1844776 55.3008784)
5245299969,55.3007812,42.1858243,3,,POINT (42.1858243 55.3007812)
5137899302,55.3006533,42.1832739,1,,POINT (42.1832739 55.3006533)
5137899407,55.3005923,42.1859277,3,,POINT (42.1859277 55.3005923)
5245300001,55.3004386,42.1853167,3,,POINT (42.1853167 55.3004386)
5245299998,55.2998732,42.1863557,3,,POINT (42.1863557 55.2998732)
5245277546,55.3006554,42.1820839,3,,POINT (42.1820839 55.3006554)
5137901095,55.3000805,42.1824166,1,,POINT (42.1824166 55.3000805)
5139657846,55.3010587,42.116319,1,,POINT (42.116319 55.3010587)
5139666748,55.2312758,42.1066031,3,,POINT (42.1066031 55.2312758)
5139666749,55.2304722,42.1061918,1,,POINT (42.1061918 55.2304722)
5211336945,55.2313621,42.1069708,3,,POINT (42.1069708 55.2313621)
5139670839,55.2466576,41.9644887,3,,POINT (41.9644887 55.2466576)
5211325517,55.24695,41.9652382,4,,POINT (41.9652382 55.24695)
5139670843,55.2450143,41.966566,1,,POINT (41.966566 55.2450143)
5211325553,55.245106,41.9684034,1,,POINT (41.9684034 55.245106)
5140926119,55.3080958,42.1183909,3,,POINT (42.1183909 55.3080958)
5140940940,55.3074624,42.1174197,3,,POINT (42.1174197 55.3074624)
5140935363,55.3028825,42.1093681,1,,POINT (42.1093681 55.3028825)
5140939879,55.3033178,42.1091724,3,,POINT (42.1091724 55.3033178)
5140936408,55.302737,42.1126106,1,,POINT (42.1126106 55.302737)
5143437623,55.3042731,42.116636,1,,POINT (42.116636 55.3042731)
12258020111,55.3073946,42.1244517,1,,POINT (42.1244517 55.3073946)
5143514351,55.2349212,42.1048425,3,,POINT (42.1048425 55.2349212)
5211336972,55.2358233,42.106795,4,,POINT (42.106795 55.2358233)
5140961647,55.2342023,42.2100876,3,,POINT (42.2100876 55.2342023)
5140961513,55.2342523,42.2097079,3,,POINT (42.2097079 55.2342523)
6702901504,55.2315189,42.2099666,1,,POINT (42.2099666 55.2315189)
5140961515,55.2346273,42.2088866,1,,POINT (42.2088866 55.2346273)
5140961646,55.2346711,42.2100405,1,,POINT (42.2100405 55.2346711)
5143505013,55.3300056,42.0105335,3,,POINT (42.0105335 55.3300056)
5143505014,55.329305,42.0105335,1,,POINT (42.0105335 55.329305)
5145292236,55.3300896,42.0115321,1,,POINT (42.0115321 55.3300896)
5143514352,55.2359145,42.1004866,1,turning_circle,POINT (42.1004866 55.2359145)
5143528110,55.4014539,42.1075403,3,,POINT (42.1075403 55.4014539)
5143528873,55.4008363,42.1089568,1,,POINT (42.1089568 55.4008363)
